Date,Contact Title,Contact Name,Contact Office,Contact Agency,Client,Client Location,Registrant,Description,Type,Employees mentioned,Affiliated Member CRP ID,Affiliated Member Bioguide ID,Source,Contact ID,Record ID
2010-02-10,,Phil Pan,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147891,44041
2010-02-10,"Foreign Correspondent, New York Times",Ellen Barry,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147801,44042
2010-02-10,"Foreign Correspondent, Los Angeles Times",Megan Stack,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147803,44043
2010-02-10,STRATFOR,Lauren Goodrich,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152733,44044
2010-02-10,Russian Newsweek,Ilya Arkhipov,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152735,44045
2010-02-10,Jamestown,Tammy Lynch,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152734,44046
2010-02-10,"Foreign Correspondent, Washington Post",Sarah Marcus,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147795,44047
2010-02-10,,Cliff Levy,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152503,44048
2010-02-10,Newsweek,Anna Nemtsovsa,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152736,44049
2010-02-10,Wall Street Journal,Samantha Shields,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152737,44050
2010-02-10,International Herald Tribune,David Jolly,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152526,44051
2010-02-10,Radio Free Europe,Brian Whitmore,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152738,44052
2010-02-10,"Education Reporter, The Wall Street Journal",Barbara Martinez,,Media,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,149175,44053
2010-02-10,Voice of America,Peter Fedynsky,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152739,44054
2010-02-10,Time Magazine,Simon Schuster,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152740,44055
2010-02-10,U.S. Representative,David Scott,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,144974,44056
2010-02-10,National Public Radio,Kevin Beesley,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgia troop contributions in Afghanistan,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152741,44057
2010-02-12,Washington Post,Mary Beth Sheridan,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Georgia National Security Advisor Eka Tkeshelashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140762,44058
2010-02-12,"Dep editorial page director, Washington Post",Jackson Diehl,,Media,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Georgia National Security Advisor Eka Tkeshelashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141945,44059
2010-02-12,New York Times,Mark Landler,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Georgia National Security Advisor Eka Tkeshelashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,143571,44060
2010-02-12,Wall Street Journal,Peter Spiegel,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Georgia National Security Advisor Eka Tkeshelashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,143539,44061
2010-02-12,STRATFOR,Lauren Goodrick,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Georgia National Security Advisor Eka Tkeshelashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152753,44062
2010-02-12,Editor,Susan Glasser,,Media,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Georgia National Security Advisor Eka Tkeshelashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152408,44063
2010-02-16,"Scheduler, Office of Rep. Adam Schiff (CA)",Christopher Hoven,Rep. Adam Schiff,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00009585,S001150,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147752,44064
2010-02-16,"Chief of Staff, Office of Rep. Adam Schiff (D-CA)",Tim Bergreen,Rep. Adam Schiff,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00009585,S001150,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140039,44065
2010-02-16,Office of Rep. John Tanner (D-TN),George Tagg,Rep. John Tanner,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00003254,T000038,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140644,44066
2010-02-16,with Rep. Patrick Murphy,Tony Wagener,Rep. Patrick Murphy,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00027594,M001168,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152754,44067
2010-02-16,with Rep. Patrick Murphy,Scott Fairchild,Rep. Patrick Murphy,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00027594,M001168,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152755,44068
2010-02-16,"Chief of Staff, Office of Rep. Glenn Nye",Angela Kouters,Rep. Glenn Nye,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00029784,N000183,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148982,44069
2010-02-16,with Rep. Glenn Nye,Andreas Mueller,Rep. Glenn Nye,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00029784,N000183,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152756,44070
2010-02-16,COS to Senator Cantwell,Katharine Lister,Sen. Maria Cantwell,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,email,"Mr. Kauders, ",N00007836,C000127,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148912,44071
2010-02-16,with Rep. Glenn Nye,Emily Contello,Rep. Glenn Nye,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation from the Embassy for the Congressman to attend dinner with the Georgian Ambassador and National Security Advisor,email,"Mr. Glassco, ",N00029784,N000183,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152757,44072
2010-02-16,"Ambassador, Special Envoy for Conventional Armed Forces in Europe",Victoria Nuland,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation for a dinner with the Georgian National Security Advisor,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152758,44073
2010-02-17,Senior Advisor,Cassandra Butts,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding a meeting request,email,"Ms. Baker, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151499,44074
2010-02-16,Legislative Assistant,Justin Harlem,Rep. Allyson Schwartz,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an invitation for a dinner with the Georgian National Security Advisor,email,"Ms. McKew, ",N00001579,S001162,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148794,44075
2010-02-17,Office of Sen. Maria Cantwell,Jonathan Hale,Sen. Maria Cantwell,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,email,"Mr. Kauders, ",N00007836,C000127,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141192,44076
2010-02-18,with the U.S. Helsinki Commission,Michael Ochs,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152751,44077
2010-02-19,US Helsinki Commission,Micheal Ochs,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding potential meetings,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152759,44078
2010-02-19,"U.S. Embassy, Georgia",Julie Fisher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding upcoming official travel,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147797,44079
2010-02-19,with the International Foundation for Electoral Systems,Anthony Bowyer,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and democracy,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152760,44080
2010-02-21,"Foreign Correspondent, New York Times",Ellen Barry,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147801,44081
2010-02-21,,Phil Pan,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147891,44082
2010-02-21,"Foreign Correspondent, Los Angeles Times",Megan Stack,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147803,44083
2010-02-21,Jamestown,Tammy Lynch,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152734,44084
2010-02-21,STRATFOR,Lauren Goodrich,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152733,44085
2010-02-21,Russian Newsweek,Ilya Arkhipov,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152735,44086
2010-02-21,,Cliff Levy,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152503,44087
2010-02-21,"Foreign Correspondent, Washington Post",Sarah Marcus,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147795,44088
2010-02-21,Wall Street Journal,Samantha Shields,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152737,44089
2010-02-21,Newsweek,Anna Nemtsovsa,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152736,44090
2010-02-21,International Herald Tribune,David Jolly,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152526,44091
2010-02-21,Radio Free Europe,Brian Whitmore,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152738,44092
2010-02-21,Time Magazine,Simon Schuster,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152740,44093
2010-02-21,"Education Reporter, The Wall Street Journal",Barbara Martinez,,Media,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,149175,44094
2010-02-21,Voice of America,Peter Fedynsky,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152739,44095
2010-02-21,National Public Radio,Kevin Beesley,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152741,44096
2010-02-21,U.S. Representative,David Scott,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Richard Holbrooke's visit to Tbilisi,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,144974,44097
2010-02-22,with Rep. Glenn Nye,Andreas Mueller,Rep. Glenn Nye,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.","regarding the meeting between the Congressman and the Georgian National Security Advisor, Eka Tkeshelashvili",email,"Ms. McKew, ",N00029784,N000183,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152756,44098
2010-02-22,,Phil Pan,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the launch of a new TV channel in Georgia,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147891,44099
